Mismatch at pos (1309, 3466) cpu: -9.48822e-05 gpu: -9.48764e-05
Mismatch at pos (1309, 3467) cpu: -0.000102764 gpu: -0.000102759
Mismatch at pos (1309, 3476) cpu: -0.000154175 gpu: -0.000154167
Mismatch at pos (1309, 3478) cpu: -0.000159926 gpu: -0.000159916
Mismatch at pos (1309, 3479) cpu: -0.000161946 gpu: -0.000161936
Mismatch at pos (1309, 3480) cpu: -0.00016338 gpu: -0.000163367
Mismatch at pos (1309, 3481) cpu: -0.000164227 gpu: -0.000164215
Mismatch at pos (1309, 3482) cpu: -0.000164478 gpu: -0.000164467
Mismatch at pos (1309, 3483) cpu: -0.000164151 gpu: -0.000164141
Mismatch at pos (1309, 3484) cpu: -0.000163218 gpu: -0.000163205
Mismatch at pos (1309, 3485) cpu: -0.000161714 gpu: -0.0001617
Mismatch at pos (1309, 3486) cpu: -0.000159607 gpu: -0.000159597
Mismatch at pos (1309, 3502) cpu: -5.89741e-05 gpu: -5.897e-05
Mismatch at pos (1309, 3503) cpu: -4.96638e-05 gpu: -4.9659e-05
Mismatch at pos (1309, 3504) cpu: -4.01702e-05 gpu: -4.01665e-05
Mismatch at pos (1309, 3506) cpu: -2.07859e-05 gpu: -2.07846e-05
Mismatch at pos (1309, 3507) cpu: -1.09641e-05 gpu: -1.09647e-05
Mismatch at pos (1309, 3508) cpu: -1.10398e-06 gpu: -1.10299e-06
Mismatch at pos (1309, 3509) cpu: 8.76226e-06 gpu: 8.75992e-06
Mismatch at pos (1309, 3511) cpu: 2.83622e-05 gpu: 2.83585e-05
Mismatch at pos (1309, 3513) cpu: 4.75542e-05 gpu: 4.75498e-05
Mismatch at pos (1309, 3515) cpu: 6.60608e-05 gpu: 6.60562e-05
Mismatch at pos (1309, 3517) cpu: 8.36181e-05 gpu: 8.36133e-05
Mismatch at pos (1309, 3519) cpu: 9.99744e-05 gpu: 9.99647e-05
Mismatch at pos (1309, 3521) cpu: 0.000114891 gpu: 0.00011488
Mismatch at pos (1309, 3523) cpu: 0.000128158 gpu: 0.000128144
Mismatch at pos (1309, 3524) cpu: 0.000134109 gpu: 0.000134101
Mismatch at pos (1309, 3525) cpu: 0.00013958 gpu: 0.000139568
Mismatch at pos (1309, 3527) cpu: 0.000148998 gpu: 0.000148984
Mismatch at pos (1309, 3528) cpu: 0.000152906 gpu: 0.000152893
Mismatch at pos (1309, 3529) cpu: 0.000156267 gpu: 0.000156253
Mismatch at pos (1309, 3530) cpu: 0.000159063 gpu: 0.000159047
Mismatch at pos (1309, 3531) cpu: 0.000161288 gpu: 0.000161277
Mismatch at pos (1309, 3532) cpu: 0.000162935 gpu: 0.000162918
Mismatch at pos (1309, 3533) cpu: 0.00016399 gpu: 0.000163981
Mismatch at pos (1309, 3534) cpu: 0.000164461 gpu: 0.000164448
Mismatch at pos (1309, 3535) cpu: 0.000164335 gpu: 0.000164327
Mismatch at pos (1309, 3536) cpu: 0.000163618 gpu: 0.000163608
Mismatch at pos (1309, 3537) cpu: 0.000162316 gpu: 0.000162307
Mismatch at pos (1309, 3538) cpu: 0.000160426 gpu: 0.000160418
Mismatch at pos (1309, 3549) cpu: 0.000104484 gpu: 0.000104476
Mismatch at pos (1309, 3551) cpu: 8.85249e-05 gpu: 8.85211e-05
Mismatch at pos (1309, 3554) cpu: 6.22714e-05 gpu: 6.22763e-05
Mismatch at pos (1309, 3555) cpu: 5.30343e-05 gpu: 5.30319e-05
Mismatch at pos (1309, 3556) cpu: 4.36003e-05 gpu: 4.36039e-05
Mismatch at pos (1309, 3558) cpu: 2.43029e-05 gpu: 2.43044e-05
Mismatch at pos (1309, 3561) cpu: -5.21275e-06 gpu: -5.21315e-06
Mismatch at pos (1309, 3562) cpu: -1.50602e-05 gpu: -1.50613e-05
Mismatch at pos (1309, 3563) cpu: -2.48548e-05 gpu: -2.48558e-05
Mismatch at pos (1309, 3564) cpu: -3.45584e-05 gpu: -3.45617e-05
Mismatch at pos (1309, 3566) cpu: -5.35608e-05 gpu: -5.35637e-05
Mismatch at pos (1309, 3570) cpu: -8.89888e-05 gpu: -8.89933e-05
Mismatch at pos (1309, 3571) cpu: -9.71337e-05 gpu: -9.71297e-05
Mismatch at pos (1309, 3572) cpu: -0.000104906 gpu: -0.000104912
Mismatch at pos (1309, 3573) cpu: -0.000112328 gpu: -0.000112321
Mismatch at pos (1309, 3574) cpu: -0.000119316 gpu: -0.000119322
Mismatch at pos (1309, 3575) cpu: -0.000125906 gpu: -0.000125894
Mismatch at pos (1309, 3577) cpu: -0.000137672 gpu: -0.000137657
Mismatch at pos (1309, 3579) cpu: -0.000147456 gpu: -0.000147444
Mismatch at pos (1309, 3586) cpu: -0.000164353 gpu: -0.000164345
Mismatch at pos (1309, 3593) cpu: -0.000152694 gpu: -0.000152702
Mismatch at pos (1309, 3599) cpu: -0.000121374 gpu: -0.000121368
Mismatch at pos (1309, 3605) cpu: -7.44765e-05 gpu: -7.44811e-05
Mismatch at pos (1309, 3607) cpu: -5.63829e-05 gpu: -5.63874e-05
Mismatch at pos (1309, 3609) cpu: -3.74784e-05 gpu: -3.7483e-05
Mismatch at pos (1309, 3611) cpu: -1.8037e-05 gpu: -1.80393e-05
Mismatch at pos (1309, 3613) cpu: 1.66272e-06 gpu: 1.6618e-06
Mismatch at pos (1309, 3614) cpu: 1.15218e-05 gpu: 1.15202e-05
Mismatch at pos (1309, 3616) cpu: 3.10815e-05 gpu: 3.10783e-05
Mismatch at pos (1309, 3617) cpu: 4.07083e-05 gpu: 4.07104e-05
Mismatch at pos (1309, 3618) cpu: 5.01939e-05 gpu: 5.01905e-05
Mismatch at pos (1309, 3619) cpu: 5.94914e-05 gpu: 5.94959e-05
Mismatch at pos (1309, 3621) cpu: 7.74173e-05 gpu: 7.74241e-05
Mismatch at pos (1309, 3623) cpu: 9.42319e-05 gpu: 9.42383e-05
Mismatch at pos (1309, 3624) cpu: 0.000102146 gpu: 0.000102155
Mismatch at pos (1309, 3625) cpu: 0.000109691 gpu: 0.000109699
Mismatch at pos (1309, 3626) cpu: 0.000116844 gpu: 0.000116854
Mismatch at pos (1309, 3627) cpu: 0.000123569 gpu: 0.000123584
Mismatch at pos (1309, 3628) cpu: 0.000129855 gpu: 0.00012987
Mismatch at pos (1309, 3629) cpu: 0.000135676 gpu: 0.000135685
Mismatch at pos (1309, 3630) cpu: 0.000141002 gpu: 0.000141017
Mismatch at pos (1309, 3635) cpu: 0.000159739 gpu: 0.000159731
Mismatch at pos (1309, 3650) cpu: 0.000129998 gpu: 0.000130005
Mismatch at pos (1309, 3651) cpu: 0.000123724 gpu: 0.000123735
Mismatch at pos (1309, 3652) cpu: 0.000117002 gpu: 0.00011701
Mismatch at pos (1309, 3653) cpu: 0.000109859 gpu: 0.000109871
Mismatch at pos (1309, 3655) cpu: 9.44173e-05 gpu: 9.44288e-05
Mismatch at pos (1309, 3657) cpu: 7.76178e-05 gpu: 7.76274e-05
Mismatch at pos (1309, 3659) cpu: 5.97024e-05 gpu: 5.97099e-05
Mismatch at pos (1309, 3661) cpu: 4.09261e-05 gpu: 4.09323e-05
Mismatch at pos (1309, 3663) cpu: 2.15625e-05 gpu: 2.1566e-05
Mismatch at pos (1309, 3664) cpu: 1.17485e-05 gpu: 1.17479e-05
Mismatch at pos (1309, 3665) cpu: 1.889e-06 gpu: 1.89004e-06
Mismatch at pos (1309, 3666) cpu: -7.97521e-06 gpu: -7.97748e-06
Mismatch at pos (1309, 3668) cpu: -2.75849e-05 gpu: -2.75888e-05
Mismatch at pos (1309, 3670) cpu: -4.67985e-05 gpu: -4.68029e-05
Mismatch at pos (1309, 3678) cpu: -0.000114322 gpu: -0.00011433
Mismatch at pos (1309, 3680) cpu: -0.000127656 gpu: -0.000127668
Mismatch at pos (1309, 3682) cpu: -0.000139153 gpu: -0.00013917
Mismatch at pos (1309, 3684) cpu: -0.000148654 gpu: -0.000148667
Mismatch at pos (1309, 3705) cpu: -0.000112484 gpu: -0.000112488
Mismatch at pos (1309, 3706) cpu: -0.000105083 gpu: -0.000105091
Mismatch at pos (1309, 3707) cpu: -9.73072e-05 gpu: -9.73153e-05
Mismatch at pos (1309, 3708) cpu: -8.91797e-05 gpu: -8.91857e-05
Mismatch at pos (1309, 3709) cpu: -8.07324e-05 gpu: -8.07405e-05
Mismatch at pos (1309, 3710) cpu: -7.19948e-05 gpu: -7.20006e-05
Mismatch at pos (1309, 3711) cpu: -6.29979e-05 gpu: -6.30049e-05
Mismatch at pos (1309, 3712) cpu: -5.37745e-05 gpu: -5.37783e-05
Mismatch at pos (1309, 3713) cpu: -4.43566e-05 gpu: -4.43621e-05
Mismatch at pos (1309, 3715) cpu: -2.50787e-05 gpu: -2.50817e-05
Mismatch at pos (1309, 3717) cpu: -5.43878e-06 gpu: -5.44101e-06
Mismatch at pos (1309, 3718) cpu: 4.42714e-06 gpu: 4.4275e-06
Mismatch at pos (1309, 3719) cpu: 1.42796e-05 gpu: 1.42779e-05
Mismatch at pos (1309, 3726) cpu: 7.98531e-05 gpu: 7.9857e-05
Mismatch at pos (1309, 3728) cpu: 9.64929e-05 gpu: 9.64984e-05
Mismatch at pos (1309, 3729) cpu: 0.000104307 gpu: 0.000104302
Mismatch at pos (1309, 3743) cpu: 0.00016433 gpu: 0.000164318
Mismatch at pos (1309, 3745) cpu: 0.00016401 gpu: 0.000164002
Mismatch at pos (1309, 3759) cpu: 0.000100149 gpu: 0.000100154
Mismatch at pos (1309, 3760) cpu: 9.21405e-05 gpu: 9.2148e-05
Mismatch at pos (1309, 3762) cpu: 7.51682e-05 gpu: 7.51763e-05
Mismatch at pos (1309, 3764) cpu: 5.71159e-05 gpu: 5.71215e-05
Mismatch at pos (1309, 3766) cpu: 3.8242e-05 gpu: 3.82452e-05
Mismatch at pos (1309, 3767) cpu: 2.85847e-05 gpu: 2.85824e-05
Mismatch at pos (1309, 3768) cpu: 1.88176e-05 gpu: 1.88197e-05
Mismatch at pos (1309, 3769) cpu: 8.98918e-06 gpu: 8.98606e-06
Mismatch at pos (1309, 3770) cpu: -8.77509e-07 gpu: -8.76822e-07
Mismatch at pos (1309, 3771) cpu: -1.07355e-05 gpu: -1.07395e-05
Mismatch at pos (1309, 3773) cpu: -3.03062e-05 gpu: -3.0311e-05
Mismatch at pos (1309, 3775) cpu: -4.944e-05 gpu: -4.94449e-05
Mismatch at pos (1309, 3776) cpu: -5.87646e-05 gpu: -5.87618e-05
Mismatch at pos (1309, 3778) cpu: -7.67334e-05 gpu: -7.67285e-05
Mismatch at pos (1309, 3779) cpu: -8.53115e-05 gpu: -8.53154e-05
Mismatch at pos (1309, 3780) cpu: -9.3598e-05 gpu: -9.35903e-05
Mismatch at pos (1309, 3782) cpu: -0.000109112 gpu: -0.000109105
Mismatch at pos (1309, 3783) cpu: -0.000116298 gpu: -0.000116292
Mismatch at pos (1309, 3790) cpu: -0.000153616 gpu: -0.000153609
Mismatch at pos (1309, 3797) cpu: -0.000164228 gpu: -0.000164238
Mismatch at pos (1309, 3799) cpu: -0.000161975 gpu: -0.000161988
Mismatch at pos (1309, 3801) cpu: -0.000157389 gpu: -0.000157404
Mismatch at pos (1309, 3803) cpu: -0.000150541 gpu: -0.000150555
Mismatch at pos (1309, 3805) cpu: -0.000141529 gpu: -0.00014154
Mismatch at pos (1309, 3807) cpu: -0.000130482 gpu: -0.000130489
Mismatch at pos (1309, 3809) cpu: -0.000117555 gpu: -0.00011756
Mismatch at pos (1309, 3812) cpu: -9.50602e-05 gpu: -9.50651e-05
Mismatch at pos (1309, 3814) cpu: -7.83064e-05 gpu: -7.83135e-05
Mismatch at pos (1309, 3816) cpu: -6.04302e-05 gpu: -6.04372e-05
Mismatch at pos (1309, 3818) cpu: -4.16852e-05 gpu: -4.16904e-05
Mismatch at pos (1309, 3820) cpu: -2.23403e-05 gpu: -2.23438e-05
Mismatch at pos (1309, 3821) cpu: -1.25324e-05 gpu: -1.25313e-05
Mismatch at pos (1309, 3822) cpu: -2.67465e-06 gpu: -2.67593e-06
Mismatch at pos (1309, 3823) cpu: 7.18972e-06 gpu: 7.19069e-06
Mismatch at pos (1309, 3827) cpu: 4.60416e-05 gpu: 4.60436e-05
Mismatch at pos (1309, 3833) cpu: 9.87119e-05 gpu: 9.87177e-05
Mismatch at pos (1309, 3844) cpu: 0.000158642 gpu: 0.00015865
Mismatch at pos (1309, 3847) cpu: 0.000163864 gpu: 0.000163852
Mismatch at pos (1309, 3849) cpu: 0.000164398 gpu: 0.000164383
Mismatch at pos (1309, 3851) cpu: 0.000162561 gpu: 0.000162551
Mismatch at pos (1309, 3852) cpu: 0.000160761 gpu: 0.000160752
Mismatch at pos (1309, 3853) cpu: 0.000158393 gpu: 0.000158384
Mismatch at pos (1309, 3854) cpu: 0.000155446 gpu: 0.000155437
Mismatch at pos (1309, 3870) cpu: 4.51178e-05 gpu: 4.51156e-05
Mismatch at pos (1309, 3875) cpu: -3.64209e-06 gpu: -3.64156e-06
Mismatch at pos (1309, 3876) cpu: -1.34954e-05 gpu: -1.34947e-05
Mismatch at pos (1309, 3880) cpu: -5.20711e-05 gpu: -5.20737e-05
Mismatch at pos (1309, 3882) cpu: -7.03725e-05 gpu: -7.03764e-05
Mismatch at pos (1309, 3884) cpu: -8.76623e-05 gpu: -8.76668e-05
Mismatch at pos (1309, 3888) cpu: -0.000118235 gpu: -0.000118231
Mismatch at pos (1309, 3892) cpu: -0.00014203 gpu: -0.000142022
Mismatch at pos (1309, 3894) cpu: -0.000150946 gpu: -0.000150931
Mismatch at pos (1309, 3896) cpu: -0.000157691 gpu: -0.000157671
Mismatch at pos (1309, 3898) cpu: -0.000162159 gpu: -0.000162139
Mismatch at pos (1309, 3900) cpu: -0.000164293 gpu: -0.000164281
Mismatch at pos (1309, 3902) cpu: -0.000164065 gpu: -0.000164054
Mismatch at pos (1309, 3903) cpu: -0.000163052 gpu: -0.000163065
Mismatch at pos (1309, 3905) cpu: -0.000159301 gpu: -0.000159316
Mismatch at pos (1309, 3907) cpu: -0.000153262 gpu: -0.000153272
Mismatch at pos (1309, 3909) cpu: -0.000145016 gpu: -0.000145024
Mismatch at pos (1309, 3915) cpu: -0.000108385 gpu: -0.000108391
Mismatch at pos (1309, 3921) cpu: -5.78546e-05 gpu: -5.78574e-05
Mismatch at pos (1309, 3924) cpu: -2.93548e-05 gpu: -2.93564e-05
Mismatch at pos (1309, 3925) cpu: -1.95992e-05 gpu: -1.96003e-05
Mismatch at pos (1309, 3926) cpu: -9.77039e-06 gpu: -9.77186e-06
Mismatch at pos (1309, 3927) cpu: 9.11047e-08 gpu: 8.95518e-08
Mismatch at pos (1309, 3928) cpu: 9.95508e-06 gpu: 9.95289e-06
Mismatch at pos (1309, 3929) cpu: 1.97797e-05 gpu: 1.97781e-05
Mismatch at pos (1309, 3930) cpu: 2.95369e-05 gpu: 2.95337e-05
Mismatch at pos (1309, 3931) cpu: 3.91841e-05 gpu: 3.91822e-05
Mismatch at pos (1309, 3932) cpu: 4.86942e-05 gpu: 4.86902e-05
Mismatch at pos (1309, 3933) cpu: 5.80255e-05 gpu: 5.80224e-05
Mismatch at pos (1309, 3934) cpu: 6.71552e-05 gpu: 6.71462e-05
Mismatch at pos (1309, 3936) cpu: 8.46474e-05 gpu: 8.4639e-05
Mismatch at pos (1309, 3940) cpu: 0.000115741 gpu: 0.000115737
Mismatch at pos (1309, 3948) cpu: 0.000156629 gpu: 0.000156621
Mismatch at pos (1309, 3949) cpu: 0.000159359 gpu: 0.000159351
Mismatch at pos (1309, 3950) cpu: 0.000161517 gpu: 0.000161506
Mismatch at pos (1309, 3951) cpu: 0.000163096 gpu: 0.000163084
Mismatch at pos (1309, 3952) cpu: 0.000164078 gpu: 0.000164069
Mismatch at pos (1309, 3959) cpu: 0.000154516 gpu: 0.000154523
Mismatch at pos (1309, 3968) cpu: 0.00010356 gpu: 0.000103553
Mismatch at pos (1309, 3970) cpu: 8.75168e-05 gpu: 8.75114e-05
Mismatch at pos (1309, 3973) cpu: 6.11689e-05 gpu: 6.11728e-05
Mismatch at pos (1309, 3975) cpu: 4.24488e-05 gpu: 4.24536e-05
Mismatch at pos (1309, 3977) cpu: 2.31206e-05 gpu: 2.3124e-05
Mismatch at pos (1309, 3978) cpu: 1.33152e-05 gpu: 1.33143e-05
Mismatch at pos (1309, 3979) cpu: 3.4602e-06 gpu: 3.46286e-06
Mismatch at pos (1309, 3980) cpu: -6.40594e-06 gpu: -6.40622e-06
Mismatch at pos (1309, 3981) cpu: -1.62508e-05 gpu: -1.62483e-05
Mismatch at pos (1309, 3983) cpu: -3.5728e-05 gpu: -3.57255e-05
Mismatch at pos (1309, 3985) cpu: -5.4692e-05 gpu: -5.46889e-05
Mismatch at pos (1309, 3987) cpu: -7.28711e-05 gpu: -7.28669e-05
Mismatch at pos (1309, 3989) cpu: -9.00026e-05 gpu: -8.99951e-05
Mismatch at pos (1309, 3991) cpu: -0.000105839 gpu: -0.000105829
Mismatch at pos (1309, 3993) cpu: -0.000120153 gpu: -0.000120141
Mismatch at pos (1309, 3995) cpu: -0.000132737 gpu: -0.000132725
Mismatch at pos (1309, 4000) cpu: -0.000155494 gpu: -0.000155505
Mismatch at pos (1309, 4002) cpu: -0.000160789 gpu: -0.000160804
Mismatch at pos (1309, 4004) cpu: -0.000163774 gpu: -0.000163788
Mismatch at pos (1309, 4006) cpu: -0.000164401 gpu: -0.000164417
Mismatch at pos (1309, 4008) cpu: -0.000162663 gpu: -0.000162682
Mismatch at pos (1309, 4010) cpu: -0.000158591 gpu: -0.000158605
Mismatch at pos (1309, 4012) cpu: -0.000152232 gpu: -0.000152246
Mismatch at pos (1309, 4014) cpu: -0.000143685 gpu: -0.000143699
Mismatch at pos (1309, 4016) cpu: -0.00013307 gpu: -0.000133081
Mismatch at pos (1309, 4018) cpu: -0.000120545 gpu: -0.000120551
Mismatch at pos (1309, 4020) cpu: -0.000106284 gpu: -0.000106292
Mismatch at pos (1309, 4022) cpu: -9.04933e-05 gpu: -9.05041e-05
Mismatch at pos (1309, 4023) cpu: -8.2099e-05 gpu: -8.21028e-05
Mismatch at pos (1309, 4024) cpu: -7.34012e-05 gpu: -7.34102e-05
Mismatch at pos (1309, 4025) cpu: -6.44464e-05 gpu: -6.44506e-05
Mismatch at pos (1309, 4026) cpu: -5.52544e-05 gpu: -5.52614e-05
Mismatch at pos (1309, 4027) cpu: -4.58687e-05 gpu: -4.58708e-05
Mismatch at pos (1309, 4028) cpu: -3.6313e-05 gpu: -3.63178e-05
Mismatch at pos (1309, 4029) cpu: -2.66308e-05 gpu: -2.66322e-05
Mismatch at pos (1309, 4030) cpu: -1.68491e-05 gpu: -1.68526e-05
Mismatch at pos (1309, 4031) cpu: -7.00993e-06 gpu: -7.01056e-06
Mismatch at pos (1309, 4032) cpu: 2.85754e-06 gpu: 2.8548e-06
Mismatch at pos (1309, 4034) cpu: 2.25233e-05 gpu: 2.25208e-05
Mismatch at pos (1309, 4036) cpu: 4.18654e-05 gpu: 4.18629e-05
Mismatch at pos (1309, 4037) cpu: 5.13263e-05 gpu: 5.13244e-05
Mismatch at pos (1309, 4038) cpu: 6.06056e-05 gpu: 6.06026e-05
Mismatch at pos (1309, 4044) cpu: 0.000110585 gpu: 0.00011059
Mismatch at pos (1309, 4046) cpu: 0.000124365 gpu: 0.000124373
Mismatch at pos (1309, 4054) cpu: 0.000160015 gpu: 0.000160025
Mismatch at pos (1309, 4055) cpu: 0.000162003 gpu: 0.000162017
Mismatch at pos (1309, 4056) cpu: 0.000163415 gpu: 0.00016343
Mismatch at pos (1309, 4057) cpu: 0.000164236 gpu: 0.000164249
Mismatch at pos (1309, 4058) cpu: 0.000164469 gpu: 0.00016448
Mismatch at pos (1309, 4059) cpu: 0.000164105 gpu: 0.000164115
Mismatch at pos (1309, 4070) cpu: 0.000122937 gpu: 0.000122945
Mismatch at pos (1309, 4071) cpu: 0.000116161 gpu: 0.000116169
Mismatch at pos (1309, 4072) cpu: 0.000108971 gpu: 0.000108979
Mismatch at pos (1309, 4073) cpu: 0.000101388 gpu: 0.000101396
Mismatch at pos (1309, 4074) cpu: 9.34413e-05 gpu: 9.34452e-05
Mismatch at pos (1309, 4075) cpu: 8.51544e-05 gpu: 8.51634e-05
Mismatch at pos (1309, 4077) cpu: 6.7697e-05 gpu: 6.7703e-05
Mismatch at pos (1309, 4078) cpu: 5.8589e-05 gpu: 5.85915e-05
Mismatch at pos (1309, 4079) cpu: 4.92675e-05 gpu: 4.92704e-05
Mismatch at pos (1309, 4081) cpu: 3.01286e-05 gpu: 3.01304e-05
Mismatch at pos (1309, 4084) cpu: 6.96136e-07 gpu: 6.96441e-07
Mismatch at pos (1309, 4085) cpu: -9.16668e-06 gpu: -9.16717e-06
Mismatch at pos (1309, 4087) cpu: -2.87571e-05 gpu: -2.87591e-05
Mismatch at pos (1309, 4090) cpu: -5.72764e-05 gpu: -5.72797e-05
Mismatch at pos (1309, 4095) cpu: -0.000100239 gpu: -0.000100235
Mismatch at pos (1310, 1309) cpu: 9.89287e-06 gpu: 9.89039e-06
Mismatch at pos (1310, 2618) cpu: -1.97866e-05 gpu: -1.97847e-05
Mismatch at pos (1310, 3927) cpu: 2.96805e-05 gpu: 2.96789e-05
Mismatch at pos (1311, 1309) cpu: 1.97202e-05 gpu: 1.97157e-05
Mismatch at pos (1312, 1309) cpu: 2.94765e-05 gpu: 2.94736e-05
Mismatch at pos (1312, 2618) cpu: -5.89545e-05 gpu: -5.89506e-05
Mismatch at pos (1313, 1309) cpu: 3.91273e-05 gpu: 3.91208e-05
Mismatch at pos (1314, 1309) cpu: 4.86366e-05 gpu: 4.86335e-05
Mismatch at pos (1314, 2618) cpu: -9.72749e-05 gpu: -9.72682e-05
Mismatch at pos (1315, 1309) cpu: 5.79717e-05 gpu: 5.79632e-05
Mismatch at pos (1316, 1309) cpu: 6.70958e-05 gpu: 6.70914e-05
Mismatch at pos (1316, 2618) cpu: -0.000134198 gpu: -0.000134187
Mismatch at pos (1317, 1309) cpu: 7.59825e-05 gpu: 7.59711e-05
Mismatch at pos (1317, 3927) cpu: 0.000227934 gpu: 0.000227942
Mismatch at pos (1318, 1309) cpu: 8.45903e-05 gpu: 8.45836e-05
Mismatch at pos (1318, 2618) cpu: -0.000169189 gpu: -0.000169176
Mismatch at pos (1319, 1309) cpu: 9.28982e-05 gpu: 9.28877e-05
Mismatch at pos (1320, 1309) cpu: 0.00010087 gpu: 0.000100863
Mismatch at pos (1320, 2618) cpu: -0.000201746 gpu: -0.000201733
Mismatch at pos (1321, 1309) cpu: 0.000108482 gpu: 0.000108467
Mismatch at pos (1322, 1309) cpu: 0.000115698 gpu: 0.000115689
Mismatch at pos (1322, 2618) cpu: -0.000231398 gpu: -0.000231386
Mismatch at pos (1323, 1309) cpu: 0.000122503 gpu: 0.000122486
Mismatch at pos (1324, 1309) cpu: 0.000128863 gpu: 0.000128852
Mismatch at pos (1325, 1309) cpu: 0.000134764 gpu: 0.000134746
Mismatch at pos (1326, 1309) cpu: 0.000140174 gpu: 0.000140164
Mismatch at pos (1327, 1309) cpu: 0.000145085 gpu: 0.000145068
Mismatch at pos (1329, 1309) cpu: 0.000153319 gpu: 0.000153303
Mismatch at pos (1331, 1309) cpu: 0.000159347 gpu: 0.000159333
Mismatch at pos (1333, 1309) cpu: 0.000163081 gpu: 0.00016307
Mismatch at pos (1335, 1309) cpu: 0.000164473 gpu: 0.000164461
Mismatch at pos (1336, 1309) cpu: 0.000164288 gpu: 0.00016428
Mismatch at pos (1337, 1309) cpu: 0.000163498 gpu: 0.000163488
Mismatch at pos (1338, 1309) cpu: 0.000162136 gpu: 0.000162127
Mismatch at pos (1343, 2618) cpu: -0.000293364 gpu: -0.00029338
Mismatch at pos (1351, 1309) cpu: 9.57514e-05 gpu: 9.57564e-05
Mismatch at pos (1355, 1309) cpu: 6.12213e-05 gpu: 6.12254e-05
Mismatch at pos (1357, 1309) cpu: 4.25064e-05 gpu: 4.25095e-05
Mismatch at pos (1359, 1309) cpu: 2.31803e-05 gpu: 2.31826e-05
Mismatch at pos (1360, 1309) cpu: 1.33761e-05 gpu: 1.33747e-05
Mismatch at pos (1361, 1309) cpu: 3.52052e-06 gpu: 3.52212e-06
Mismatch at pos (1361, 2618) cpu: -7.04135e-06 gpu: -7.03971e-06
Mismatch at pos (1361, 3351) cpu: 3.69965e-05 gpu: 3.69992e-05
Mismatch at pos (1361, 3927) cpu: 1.05637e-05 gpu: 1.05631e-05
Mismatch at pos (1361, 4084) cpu: 8.11079e-05 gpu: 8.1104e-05
Mismatch at pos (1362, 1309) cpu: -6.34561e-06 gpu: -6.34617e-06
Mismatch at pos (1362, 3927) cpu: -1.90383e-05 gpu: -1.90363e-05
Mismatch at pos (1363, 1309) cpu: -1.61897e-05 gpu: -1.61888e-05
Mismatch at pos (1363, 2618) cpu: 3.23796e-05 gpu: 3.23822e-05
Mismatch at pos (1367, 2618) cpu: 0.000109264 gpu: 0.000109269
Mismatch at pos (1369, 2618) cpu: 0.000145619 gpu: 0.000145628
Mismatch at pos (1371, 2618) cpu: 0.000179881 gpu: 0.000179888
Mismatch at pos (1374, 1309) cpu: -0.000113152 gpu: -0.000113147
Mismatch at pos (1375, 1309) cpu: -0.000120103 gpu: -0.000120099
Mismatch at pos (1376, 1309) cpu: -0.000126633 gpu: -0.000126623
Mismatch at pos (1382, 2618) cpu: 0.00031098 gpu: 0.000310958
Mismatch at pos (1384, 1309) cpu: -0.000160783 gpu: -0.000160793
Mismatch at pos (1384, 2618) cpu: 0.000321591 gpu: 0.00032157
Mismatch at pos (1386, 1309) cpu: -0.000163773 gpu: -0.000163783
Mismatch at pos (1386, 2618) cpu: 0.000327574 gpu: 0.000327558
Mismatch at pos (1388, 1309) cpu: -0.000164408 gpu: -0.000164418
Mismatch at pos (1389, 1309) cpu: -0.000163841 gpu: -0.00016385
Mismatch at pos (1390, 1309) cpu: -0.000162675 gpu: -0.000162686
Mismatch at pos (1391, 1309) cpu: -0.000160935 gpu: -0.000160945
Mismatch at pos (1391, 3927) cpu: -0.000482834 gpu: -0.000482814
Mismatch at pos (1392, 1309) cpu: -0.000158605 gpu: -0.000158617
Mismatch at pos (1393, 1309) cpu: -0.000155719 gpu: -0.000155727
Mismatch at pos (1393, 2618) cpu: 0.000311422 gpu: 0.00031144
Mismatch at pos (1393, 3927) cpu: -0.000467176 gpu: -0.000467157
Mismatch at pos (1398, 1309) cpu: -0.00013311 gpu: -0.000133119
Mismatch at pos (1400, 1309) cpu: -0.000120591 gpu: -0.000120597
Mismatch at pos (1402, 1309) cpu: -0.000106335 gpu: -0.000106339
Mismatch at pos (1404, 1309) cpu: -9.05479e-05 gpu: -9.05518e-05
Mismatch at pos (1406, 3927) cpu: -0.00022038 gpu: -0.000220388
Mismatch at pos (1411, 2618) cpu: 5.33797e-05 gpu: 5.33821e-05
Mismatch at pos (1412, 1309) cpu: -1.69135e-05 gpu: -1.69122e-05
Mismatch at pos (1412, 2618) cpu: 3.38236e-05 gpu: 3.38259e-05
Mismatch at pos (1412, 3927) cpu: -5.07325e-05 gpu: -5.07348e-05
Mismatch at pos (1413, 2618) cpu: 1.41392e-05 gpu: 1.41398e-05
Mismatch at pos (1413, 3927) cpu: -2.12137e-05 gpu: -2.12119e-05
Mismatch at pos (1414, 1309) cpu: 2.79344e-06 gpu: 2.79509e-06
Mismatch at pos (1414, 1885) cpu: -4.05574e-05 gpu: -4.05597e-05
Mismatch at pos (1414, 2618) cpu: -5.59148e-06 gpu: -5.58949e-06
Mismatch at pos (1414, 3037) cpu: -0.000116089 gpu: -0.000116083
Mismatch at pos (1414, 3351) cpu: 2.9378e-05 gpu: 2.93761e-05
